genre,size,year,popularity,duration,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Blues,2,1971.5,37.5,249679.5,0.2878,0.687,0.676,0.004865,0.28855000000000003,-8.975000000000001,0.0461,112.679,0.6105
Chanson,13,1967.7692307692307,42.53846153846154,196067.38461538462,0.6159230769230769,0.4276923076923076,0.42723076923076925,0.00841257846153846,0.24513076923076924,-10.092769230769232,0.04253846153846153,114.35146153846154,0.5263846153846155
Classic rock,598,1973.2642140468226,55.285953177257525,246417.83444816055,0.3225158832775923,0.5338511705685612,0.5814714046822741,0.05623651757525084,0.18692274247491625,-9.981414715719065,0.04689816053511703,121.71180936454851,0.5912548494983275
Country,5,1973.4,53.6,182439.8,0.7074,0.5672,0.39580000000000004,0.0002526,0.3326,-11.2028,0.06754,110.7814,0.6886000000000001
Disco,13,1980.5384615384614,48.15384615384615,293140.76923076925,0.15303361538461538,0.7144615384615385,0.7285384615384616,0.13430632461538464,0.19853846153846152,-10.059153846153846,0.07513846153846154,124.92684615384617,0.7293846153846153
Dutch rock,150,1981.96,28.066666666666666,238691.73333333334,0.37567674000000023,0.5180600000000001,0.5381520000000002,0.01264586713333333,0.2868413333333333,-10.86601333333334,0.056114666666666674,115.36485333333337,0.5104119999999996
Electronica/dance,1,1979.0,20.0,93373.0,1.3e-05,0.187,0.993,0.0229,0.421,-2.747,0.116,102.145,0.0666
Folk,11,1966.1818181818182,37.18181818181818,208895.45454545456,0.6168645454545455,0.4811818181818181,0.44421818181818185,0.010820440909090907,0.20849999999999994,-10.391454545454545,0.0638,118.45418181818181,0.5775454545454546
House,1,1978.0,6.0,199863.0,0.00705,0.658,0.808,0.332,0.255,-8.546,0.0349,129.983,0.298
Jazz,10,1965.9,51.2,231835.6,0.62917,0.4478,0.33538,0.033176729,0.26620999999999995,-14.042700000000002,0.046439999999999995,113.16779999999999,0.4768
Karaoke,12,1973.25,2.0,208306.83333333334,0.31032333333333334,0.532,0.40825,0.6899833333333335,0.1835916666666667,-13.447499999999998,0.038483333333333335,118.68849999999999,0.5032500000000001
Nederpop,56,1970.6964285714287,23.660714285714285,211535.35714285713,0.2814273642857142,0.48430357142857133,0.5998749999999999,0.07361580160714286,0.2113410714285715,-9.337714285714284,0.044524999999999995,124.20878571428572,0.5917142857142859
Other,291,1976.230240549828,32.597938144329895,230265.05154639174,0.3921647945360829,0.5452491408934711,0.5392405498281785,0.09264982735395186,0.2106515463917525,-10.458573883161511,0.047976288659793816,115.83311340206188,0.5593972508591063
Pop,155,1980.2,50.94193548387097,251178.26451612904,0.3817101290322582,0.5739806451612901,0.580674193548387,0.043188829225806434,0.18803677419354836,-9.21167741935484,0.04471161290322583,121.25865161290328,0.5595883870967744
Reggae,7,1985.142857142857,56.0,260043.57142857142,0.11722428571428571,0.8028571428571427,0.5698571428571428,0.12509315714285715,0.12648571428571428,-11.274999999999997,0.05662857142857144,123.13628571428572,0.8587142857142858
Rock,235,1980.608510638298,50.89787234042553,260495.92340425533,0.3069564310638297,0.5567404255319149,0.579833191489362,0.05368185608510636,0.19639617021276587,-9.833199999999998,0.0463914893617021,117.61752340425524,0.5717791489361702
Rock-and-roll,81,1963.7777777777778,47.34567901234568,162928.27160493826,0.5036064197530866,0.5252098765432096,0.5252222222222223,0.07492669666666668,0.24145061728395054,-9.885283950617284,0.045467901234567905,113.70841975308639,0.6799012345679013
Singer-songwriter,2,1976.0,27.5,200600.0,0.6845,0.5305,0.2905,0.027225,0.1587,-15.720500000000001,0.02765,100.86449999999999,0.3865
Soft rock,254,1980.0826771653544,55.181102362204726,246781.46456692912,0.35123362204724407,0.5634488188976379,0.5517153543307084,0.017809425078740154,0.1780374015748031,-10.316850393700784,0.04119606299212595,117.15168503937008,0.5599381889763781
Soul,63,1973.5714285714287,56.01587301587302,233183.38095238095,0.35052698412698413,0.6331428571428572,0.5231746031746033,0.03692807460317461,0.18475238095238097,-10.97861904761905,0.05827301587301587,113.05485714285717,0.6719206349206354
